ROI Number,Scan,BV/TV,SMI,Mean Tb N,Mean Tb Sp,Std Tb Sp,Min Tb Sp,Max Tb Sp,Mean Tb Th,Std Tb Th,Min Tb Th,Max Tb Th,Coefficient of Variation,Degree of Anisotropy
4,350405_C0000145_SEG_UNCOMP,0.1494978429572239,0.06861496213362774,0.716154360787,1.09558927271,0.46657821683399997,0.121399998665,2.76834583282,0.300757736757,0.0804310926929,0.121399998665,0.529170334339,0.36361865087127226,1.849
5,350405_C0000145_SEG_UNCOMP,0.05766001735696226,0.09163609933050268,0.353487752187,2.56844163928,1.29039051687,0.121399998665,4.55694913864,0.260510690218,0.07032730380669999,0.121399998665,0.500545024872,0.33609133956880094,1.891
6,350405_C0000145_SEG_UNCOMP,0.25744116870212685,0.005317263972552973,0.9049636475689999,0.764851246471,0.225841682313,0.121399998665,1.34090673923,0.340165516011,0.09064562105360001,0.121399998665,0.697389900684,0.21037864931566846,1.861
1,350605_C0000091_SEG_UNCOMP,0.2607694919944156,-0.010020869777341644,0.779070290877,0.910013343373,0.27918170261,0.121399998665,1.64674973488,0.373567883777,0.124873977389,0.121399998665,0.7773392796520001,0.3150730835750542,2.015
2,350605_C0000091_SEG_UNCOMP,0.31057485504420995,-0.03937401884675352,1.00782024485,0.667525983704,0.18966459669100003,0.121399998665,1.24988949299,0.324714453134,0.08108086325189999,0.121399998665,0.594736099243,0.1449031949280603,2.241
3,350605_C0000091_SEG_UNCOMP,0.1682713471769781,0.0467366818010924,0.727197106722,1.06053888411,0.314448851889,0.121399998665,1.7717746496200002,0.314604100858,0.08485899581329999,0.121399998665,0.686742067337,0.19135296729752335,1.707
4,350605_C0000091_SEG_UNCOMP,0.3038223049542809,-0.04098639873710698,0.851827068588,0.8069624261820001,0.27134347586999996,0.121399998665,1.48187577724,0.366984771408,0.103830755815,0.121399998665,0.858427643776,0.2672972728185851,1.979
5,350605_C0000091_SEG_UNCOMP,0.2548973675273875,-0.003921990162896191,0.9334208510269999,0.759697764725,0.236308126928,0.121399998665,1.57819998264,0.311630349383,0.0741258816741,0.121399998665,0.606999993324,0.1770831669727322,2.333
6,350605_C0000091_SEG_UNCOMP,0.1444243903052561,0.0567320325908789,0.7561219052279999,1.04368663089,0.366571396271,0.121399998665,2.23191189766,0.278851432198,0.0674546602059,0.121399998665,0.529170334339,0.2595111479471076,1.575
1,350606_C0000070_SEG_UNCOMP,0.19725464424516076,0.01967110093934541,0.7373783438539999,1.04778464937,0.5743614582850001,0.121399998665,2.93376350403,0.308371262092,0.0757069115434,0.121399998665,0.606999993324,0.17514917771665062,2.192
2,350606_C0000070_SEG_UNCOMP,0.2361930396065755,0.0017013424512581858,0.817629654839,0.893308978933,0.37665451980400005,0.121399998665,1.987403512,0.329738636919,0.100819535064,0.121399998665,0.8143759369850001,0.2553717076388169,2.563
3,350606_C0000070_SEG_UNCOMP,0.04299778635843382,0.05544006542023197,0.128660318414,7.465476759339999,3.2542211924599997,0.121399998665,9.652636528019999,0.306927446762,0.0738452535703,0.121399998665,0.454237222672,1.3092203637297803,2.515
